PRCP,SNOW,TMAX,TMIN,SNWD_change,SNWD_change_positive,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,snow,rain,freezingrain,ice,day_of_year_y,total_sunlight
0.0,0.0,12.383468014290091,2.3383372271067167,0.0,0.0,14.3,23.9,2.5,14.3,4.5,59.9,0.0,0.0,42.1,21.3,294.2,1019.3,4.7,15.1,288.3,24.8,9.0,0.0,0.0,0.0,0.0,141.0,53965.0
0.0,0.0,14.4,1.7,0.0,0.0,13.0,21.8,5.8,13.0,8.8,78.2,100.0,25.0,45.7,17.0,295.0,1019.0,43.1,15.1,103.7,9.1,4.0,0.0,1.0,0.0,0.0,142.0,54080.0
5.3,0.0,12.2,7.8,0.0,0.0,16.7,24.1,12.0,16.7,10.4,70.4,100.0,16.67,73.4,29.0,317.9,1012.1,66.5,14.8,253.3,21.9,9.0,0.0,1.0,0.0,0.0,143.0,54192.0
6.626628481861744,0.0,21.1,4.4,0.0,0.0,18.6,20.6,14.7,18.6,15.9,84.4,100.0,45.83,57.2,10.1,257.7,1009.0,77.7,11.6,61.4,5.2,3.0,0.0,1.0,0.0,0.0,146.0,54509.0
0.0,0.0,10.995172446028928,1.265847320111149,0.0,0.0,13.9,15.8,11.4,13.9,5.5,57.7,0.0,0.0,48.2,27.7,147.5,1021.3,91.2,16.0,119.3,10.3,4.0,0.0,0.0,0.0,0.0,147.0,54608.0
0.0,0.0,12.8,6.7,0.0,0.0,14.3,21.6,7.2,14.3,9.0,71.5,0.0,0.0,33.5,12.5,260.7,1017.2,77.1,16.0,129.6,11.2,4.0,0.0,0.0,0.0,0.0,148.0,54704.0
0.0,0.0,20.0,6.7,0.0,0.0,19.4,26.6,9.9,19.3,9.8,62.1,0.0,0.0,47.5,17.2,350.7,1015.8,31.6,15.4,295.3,25.5,9.0,0.0,0.0,0.0,0.0,149.0,54796.0
0.0,0.0,20.0,7.2,0.0,0.0,16.4,26.4,3.4,16.3,6.9,60.9,0.0,0.0,36.7,15.0,178.8,1021.1,3.8,15.3,285.9,24.7,9.0,0.0,0.0,0.0,0.0,150.0,54886.0
0.0,0.0,12.209931839430087,1.9584351574592347,0.0,0.0,13.6,21.9,2.9,13.6,4.8,61.9,0.0,0.0,50.0,24.8,301.6,1019.3,23.1,15.5,222.0,19.2,8.0,0.0,0.0,0.0,0.0,160.0,55576.0
0.8,20.0,-13.7739879125718,-17.00290380077938,762.0,1.0,-4.5,-1.5,-12.6,-6.2,-9.8,67.9,0.0,0.0,45.0,15.5,291.2,1026.3,50.6,16.0,60.2,5.2,3.0,1.0,0.0,0.0,0.0,322.0,34240.0
0.0,0.0,-5.0,-12.8,0.0,0.0,-2.3,1.9,-5.8,-2.3,-5.3,80.2,0.0,0.0,25.9,3.1,326.1,1019.8,91.2,16.0,35.4,3.1,2.0,0.0,0.0,0.0,0.0,323.0,34110.0
0.0,0.0,-2.8,-7.2,-25.0,0.0,-1.9,-0.9,-8.4,-3.1,-3.1,91.4,100.0,62.5,30.5,15.2,15.5,1013.2,93.7,8.1,23.1,2.0,2.0,1.0,1.0,0.0,0.0,324.0,33985.0
6.9,89.0,-3.9,-12.8,50.0,1.0,-5.5,-2.7,-21.2,-9.2,-8.9,77.0,100.0,12.5,64.4,22.5,279.1,1012.2,89.9,13.3,12.7,1.1,1.0,1.0,1.0,0.0,0.0,325.0,33862.0
6.9,109.0,-10.0,-26.1,153.0,1.0,-14.7,-18.4,-26.4,-21.9,-20.4,62.3,100.0,4.17,75.2,22.5,280.6,1025.6,78.0,13.6,74.1,6.5,4.0,1.0,0.0,0.0,0.0,326.0,33742.0
1.0,0.0,-17.2,-26.1,-26.0,0.0,-12.9,-5.5,-21.7,-13.7,-18.5,65.5,0.0,0.0,59.0,8.7,320.6,1030.4,19.1,15.4,65.5,5.8,4.0,0.0,0.0,0.0,0.0,327.0,33624.0
0.0,0.0,-1.7,-17.2,-50.0,0.0,-5.7,3.5,-14.2,-5.7,-10.3,72.1,0.0,0.0,35.6,5.8,334.5,1019.1,24.2,16.0,66.2,5.8,3.0,0.0,0.0,0.0,0.0,328.0,33510.0
0.0,0.0,0.6,-3.3,-51.0,0.0,0.1,2.8,-3.8,0.1,-1.0,92.6,100.0,41.67,24.8,3.1,112.6,1011.9,91.8,9.7,24.0,2.1,1.0,1.0,1.0,0.0,0.0,329.0,33399.0
6.1,30.0,1.1,-1.7,0.0,0.0,1.6,3.2,-4.4,-0.3,0.0,89.7,100.0,37.5,46.1,20.0,88.9,1012.6,94.7,8.3,23.8,2.0,1.0,1.0,1.0,0.0,0.0,330.0,33291.0
27.2,310.0,0.0,-5.0,279.0,1.0,0.7,1.1,-5.6,-2.4,-0.5,91.8,100.0,95.83,67.3,29.6,38.5,993.4,100.0,4.0,9.2,0.8,1.0,1.0,1.0,0.0,0.0,331.0,33187.0
18.3,231.0,-3.9,-6.1,127.0,1.0,0.5,1.8,-2.1,-0.3,-0.8,90.9,100.0,45.83,46.1,7.0,277.2,991.8,99.6,10.4,28.8,2.6,2.0,1.0,1.0,0.0,0.0,332.0,33085.0
3.6,41.0,-4.4,-7.2,0.0,0.0,0.1,0.8,-3.8,-2.2,-2.2,84.3,100.0,8.33,66.2,14.4,298.4,1007.5,87.7,14.9,48.1,4.1,2.0,1.0,1.0,0.0,0.0,333.0,32988.0
2.5,66.0,-4.4,-10.6,-51.0,0.0,-1.3,0.0,-2.8,-1.4,-3.5,84.8,0.0,0.0,31.3,7.6,345.5,1016.6,88.6,16.0,58.3,5.0,4.0,0.0,0.0,0.0,0.0,334.0,32894.0
0.0,0.0,-3.9,-10.6,-25.0,0.0,-1.7,-0.2,-2.8,-1.9,-3.7,86.3,0.0,0.0,25.2,7.5,353.2,1022.2,83.5,16.0,67.3,5.8,4.0,0.0,0.0,0.0,0.0,335.0,32803.0
1.0,20.0,-2.2,-10.0,0.0,0.0,1.4,2.7,-4.5,-0.1,-0.1,89.8,100.0,62.5,61.0,26.5,142.6,1011.6,96.2,11.4,7.6,0.6,0.0,1.0,1.0,0.0,0.0,336.0,32716.0
20.3,10.0,3.3,-3.3,-51.0,0.0,2.2,4.9,-6.3,0.7,0.5,89.0,100.0,29.17,57.2,19.7,291.3,999.6,97.5,9.2,54.7,4.7,4.0,1.0,1.0,0.0,0.0,337.0,32634.0
5.3,30.0,3.9,-11.7,0.0,0.0,-4.7,-4.7,-11.8,-9.6,-10.4,64.9,100.0,8.33,60.5,21.2,305.1,1011.9,83.7,14.1,68.6,6.0,4.0,1.0,1.0,0.0,0.0,338.0,32555.0
0.0,0.0,-11.7,-15.6,-25.0,0.0,-7.9,-2.8,-14.3,-8.5,-11.7,75.7,0.0,0.0,36.0,8.2,352.7,1018.1,43.8,15.4,64.8,5.6,4.0,1.0,0.0,0.0,0.0,339.0,32480.0
0.3,20.0,-10.6,-15.6,25.0,1.0,-4.1,-1.3,-8.5,-5.1,-7.3,79.0,0.0,0.0,45.4,12.9,259.9,1016.5,91.0,14.3,47.1,4.1,3.0,1.0,1.0,0.0,0.0,340.0,32409.0
3.8,107.0,-7.8,-10.6,76.0,1.0,-5.9,-2.0,-16.0,-9.3,-10.5,71.2,0.0,0.0,52.2,18.7,283.7,1022.5,62.7,14.8,61.6,5.4,3.0,1.0,0.0,0.0,0.0,341.0,32343.0
2.8,10.0,-7.8,-17.8,0.0,0.0,-14.9,-11.5,-21.8,-16.3,-20.6,64.9,0.0,0.0,37.1,11.9,287.5,1030.3,19.4,15.8,60.2,5.1,4.0,0.0,0.0,0.0,0.0,342.0,32280.0
0.5,0.0,-14.4,-17.2,-25.0,0.0,-9.7,-3.3,-17.9,-10.4,-13.3,76.1,0.0,0.0,48.2,11.4,261.9,1025.3,79.8,15.2,62.5,5.4,4.0,0.0,0.0,0.0,0.0,343.0,32221.0
0.0,5.0,-11.7,-14.4,0.0,0.0,-8.6,-6.6,-18.0,-11.1,-12.9,72.3,0.0,0.0,48.6,16.1,315.4,1020.6,50.9,14.9,64.8,5.6,4.0,0.0,0.0,0.0,0.0,344.0,32168.0
0.0,0.0,-10.6,-13.9,-51.0,0.0,-13.9,-3.3,-21.0,-13.9,-17.5,75.4,0.0,0.0,22.0,2.7,5.2,1019.5,20.1,15.9,66.6,5.8,4.0,0.0,0.0,0.0,0.0,345.0,32118.0
0.0,20.0,-7.2,-15.0,0.0,0.0,-11.1,-9.5,-20.3,-13.1,-15.0,74.3,0.0,0.0,49.7,18.5,327.6,1019.4,51.8,14.4,72.1,6.3,4.0,0.0,0.0,0.0,0.0,346.0,32073.0
0.0,10.0,-10.6,-18.9,0.0,0.0,-14.3,-5.2,-25.0,-14.3,-19.5,66.9,0.0,0.0,24.1,3.1,5.3,1033.4,31.7,16.0,65.6,5.7,4.0,1.0,0.0,0.0,0.0,347.0,32032.0
0.0,0.0,-2.8,-17.2,-25.0,0.0,-2.6,1.3,-7.6,-2.6,-6.8,73.2,100.0,4.17,44.3,3.1,1.4,1029.2,97.5,15.9,24.9,2.2,1.0,1.0,1.0,0.0,0.0,348.0,31997.0
0.0,0.0,-1.1,-17.2,25.0,1.0,1.0,3.7,-5.6,0.2,-2.3,80.3,0.0,0.0,48.2,14.2,307.8,1022.5,56.8,15.4,42.6,3.8,2.0,1.0,1.0,0.0,0.0,349.0,31966.0
0.0,0.0,-1.1,-10.0,-25.0,0.0,-3.8,2.6,-10.4,-4.0,-6.8,80.5,0.0,0.0,28.4,5.9,349.7,1020.7,9.9,15.7,35.3,3.1,2.0,1.0,1.0,0.0,0.0,350.0,31939.0
2.3,18.0,-1.7,-8.3,25.0,1.0,-0.1,1.2,-8.5,-2.5,-2.5,84.1,100.0,41.67,64.8,23.6,320.2,1003.6,100.0,10.3,23.0,2.0,1.0,1.0,1.0,0.0,0.0,351.0,31916.0
7.1,43.0,-2.2,-17.2,76.0,1.0,-7.4,-9.3,-15.0,-12.8,-12.2,68.6,0.0,0.0,86.8,24.6,296.3,1011.2,88.0,9.8,57.9,5.0,3.0,1.0,0.0,0.0,0.0,352.0,31898.0
0.5,0.0,-10.0,-17.2,-25.0,0.0,-8.5,-1.2,-14.0,-9.0,-12.9,72.3,0.0,0.0,53.6,7.5,307.0,1018.1,11.7,16.0,57.7,4.9,3.0,0.0,0.0,0.0,0.0,353.0,31886.0
0.0,0.0,2.2,-10.0,-25.0,0.0,-5.8,4.0,-14.1,-5.8,-9.8,75.4,0.0,0.0,29.5,1.5,355.7,1018.9,6.0,15.8,58.6,5.0,3.0,0.0,0.0,0.0,0.0,354.0,31878.0
4.6,0.0,6.7,0.0,-26.0,0.0,6.1,11.5,-1.4,4.5,4.2,87.9,100.0,91.67,91.4,24.2,109.8,1003.0,99.5,10.4,3.9,0.3,0.0,1.0,1.0,0.0,0.0,355.0,31874.0
61.5,0.0,7.8,2.2,-203.0,0.0,4.2,11.3,-9.3,1.4,1.2,80.7,100.0,25.0,52.0,27.4,270.3,994.2,90.5,13.3,47.7,4.1,2.0,0.0,1.0,0.0,0.0,356.0,31875.0
7.9,0.0,4.4,-13.9,0.0,0.0,-6.5,-5.9,-12.8,-9.9,-11.8,66.8,0.0,0.0,52.6,22.4,284.2,1017.0,40.2,15.6,63.1,5.4,3.0,0.0,0.0,0.0,0.0,357.0,31881.0
0.0,0.0,-8.9,-15.0,-25.0,0.0,-5.9,-0.5,-12.3,-6.3,-8.8,80.2,100.0,8.33,36.0,10.9,327.2,1016.2,84.5,13.7,59.9,5.1,3.0,1.0,1.0,0.0,0.0,358.0,31892.0
0.5,41.0,-7.2,-13.9,25.0,1.0,-10.3,-7.5,-17.5,-11.5,-15.3,68.6,0.0,0.0,48.6,9.7,300.4,1022.7,18.9,15.9,63.6,5.4,3.0,1.0,0.0,0.0,0.0,359.0,31908.0
0.0,0.0,-10.0,-14.4,0.0,0.0,-10.7,-4.4,-18.9,-11.6,-15.3,70.6,0.0,0.0,46.1,11.9,284.7,1028.4,48.4,14.9,62.7,5.3,3.0,1.0,0.0,0.0,0.0,360.0,31928.0
0.3,20.0,-10.6,-14.4,25.0,1.0,-9.4,-5.4,-16.0,-10.4,-13.9,71.1,0.0,0.0,44.6,10.0,315.9,1036.0,23.2,15.8,55.6,4.8,3.0,1.0,0.0,0.0,0.0,361.0,31952.0
2.5,20.0,-7.2,-11.7,0.0,0.0,-1.8,1.1,-9.4,-3.2,-3.4,89.1,100.0,70.83,80.3,16.0,8.0,1019.2,98.0,7.7,3.7,0.3,0.0,1.0,1.0,0.0,0.0,362.0,31981.0
14.7,0.0,3.9,-8.9,0.0,0.0,-0.4,2.1,-12.4,-3.7,-3.5,80.4,100.0,8.33,64.8,25.0,302.7,1011.5,94.0,12.0,28.1,2.2,2.0,1.0,1.0,0.0,0.0,363.0,32016.0
4.6,0.0,2.2,-16.1,0.0,0.0,-7.6,-4.1,-13.2,-8.2,-11.8,72.9,0.0,0.0,37.1,8.4,342.2,1022.7,81.8,15.8,56.2,4.7,3.0,0.0,0.0,0.0,0.0,364.0,32055.0
0.0,0.0,-7.8,-13.9,0.0,0.0,-2.0,3.0,-6.6,-2.5,-5.7,76.5,100.0,4.17,38.5,15.2,154.8,1023.7,58.9,15.4,42.7,3.6,2.0,1.0,1.0,0.0,0.0,365.0,32097.0
9.1,41.0,-2.8,-7.8,102.0,1.0,0.6,2.2,-12.8,-3.6,-3.4,75.3,100.0,45.83,61.6,27.8,288.6,1006.9,72.1,12.7,46.2,3.9,3.0,1.0,1.0,0.0,0.0,1.0,32145.0
0.3,8.0,1.1,-15.0,25.0,1.0,-9.6,-7.4,-13.4,-10.4,-15.3,66.1,0.0,0.0,52.6,9.0,335.9,1025.0,18.9,16.0,65.4,5.6,4.0,1.0,0.0,0.0,0.0,2.0,32197.0
1.5,18.0,-10.0,-15.6,77.0,1.0,-4.3,-0.8,-10.5,-4.6,-6.7,83.2,100.0,25.0,38.2,8.1,343.4,1013.0,86.9,12.1,55.0,4.8,3.0,1.0,1.0,0.0,0.0,3.0,32254.0
3.3,51.0,-7.2,-10.0,50.0,1.0,-1.2,2.6,-6.3,-2.0,-4.4,79.6,0.0,0.0,40.0,9.6,283.6,1009.3,45.1,14.3,48.8,4.2,2.0,1.0,1.0,0.0,0.0,4.0,32315.0
0.0,0.0,-1.7,-8.3,-25.0,0.0,-5.0,0.6,-10.4,-5.0,-6.7,88.0,0.0,0.0,33.8,4.5,344.5,1004.7,22.8,15.3,26.4,2.2,1.0,0.0,0.0,0.0,0.0,5.0,32380.0
0.0,0.0,-2.2,-6.7,-25.0,0.0,-2.7,0.0,-17.4,-6.6,-6.8,74.6,0.0,0.0,49.9,23.7,304.7,1010.3,81.1,13.0,43.0,3.7,3.0,1.0,1.0,0.0,0.0,6.0,32449.0
6.6,74.0,-6.1,-17.2,101.0,1.0,-12.8,-8.5,-24.1,-15.4,-19.7,57.7,0.0,0.0,72.4,13.7,333.5,1029.3,9.9,16.0,59.4,5.2,4.0,1.0,0.0,0.0,0.0,7.0,32522.0
1.3,15.0,-7.2,-17.2,-25.0,0.0,-4.2,-1.6,-13.1,-6.0,-7.1,80.9,100.0,54.17,51.5,9.7,21.4,1015.3,92.3,12.1,2.3,0.0,0.0,1.0,1.0,0.0,0.0,8.0,32600.0
8.4,71.0,0.0,-11.1,51.0,1.0,0.1,1.4,-5.8,-2.2,-1.5,89.0,100.0,58.33,67.7,17.2,305.0,993.5,90.3,9.1,3.3,0.2,0.0,1.0,1.0,0.0,0.0,9.0,32681.0
24.4,249.0,-0.6,-11.1,279.0,1.0,-5.3,-5.4,-18.1,-10.6,-8.7,76.7,100.0,12.5,65.9,24.8,288.8,999.5,81.8,8.3,28.7,2.6,3.0,1.0,0.0,0.0,0.0,10.0,32767.0
5.3,61.0,-10.6,-16.7,76.0,1.0,-14.5,-16.9,-26.6,-21.1,-19.4,66.5,0.0,0.0,64.1,18.1,271.5,1018.2,65.9,14.7,70.9,6.2,4.0,1.0,0.0,0.0,0.0,11.0,32856.0
2.3,0.0,-16.1,-26.1,-51.0,0.0,-17.0,-14.5,-27.1,-21.6,-21.5,69.1,0.0,0.0,61.6,12.5,253.3,1031.0,14.6,15.5,71.7,6.2,4.0,0.0,0.0,0.0,0.0,12.0,32949.0
0.0,0.0,-15.0,-23.3,0.0,0.0,-19.7,-9.4,-26.9,-19.7,-23.1,75.1,0.0,0.0,31.0,4.3,356.3,1033.0,0.0,16.0,71.3,6.2,4.0,0.0,0.0,0.0,0.0,13.0,33046.0
0.0,0.0,-12.2,-19.4,-50.0,0.0,-17.2,-5.7,-26.2,-17.2,-20.4,76.9,0.0,0.0,29.9,1.8,347.9,1025.7,0.7,15.9,70.4,6.1,4.0,0.0,0.0,0.0,0.0,14.0,33146.0
0.0,0.0,-8.9,-18.3,-26.0,0.0,-10.1,-3.6,-18.5,-10.3,-12.7,80.9,0.0,0.0,38.9,7.5,70.4,1018.9,65.3,16.0,66.8,5.7,3.0,0.0,0.0,0.0,0.0,15.0,33250.0
0.3,0.0,-7.2,-14.4,0.0,0.0,-4.1,-2.6,-18.4,-7.0,-8.0,74.9,0.0,0.0,58.3,21.3,263.9,1013.1,79.2,14.9,46.8,3.9,4.0,0.0,0.0,0.0,0.0,16.0,33358.0
1.5,10.0,-8.9,-22.2,0.0,0.0,-15.3,-9.9,-21.1,-16.0,-21.6,61.0,0.0,0.0,56.9,14.8,328.4,1027.2,13.6,15.8,75.0,6.4,4.0,0.0,0.0,0.0,0.0,17.0,33468.0
0.0,0.0,-12.8,-20.0,-25.0,0.0,-8.4,-2.9,-14.8,-9.1,-11.8,76.7,0.0,0.0,53.3,12.9,324.4,1019.3,90.6,13.8,27.0,2.4,1.0,1.0,0.0,0.0,0.0,18.0,33582.0
0.8,15.0,-10.0,-16.1,0.0,0.0,-11.3,-10.5,-19.2,-14.4,-16.1,68.7,100.0,29.17,40.7,11.3,1.8,1025.0,78.0,12.8,45.7,4.0,3.0,1.0,0.0,0.0,0.0,19.0,33699.0
12.4,132.0,-12.2,-17.2,127.0,1.0,-11.9,-14.3,-23.1,-18.2,-14.6,80.6,100.0,87.5,56.5,21.9,35.5,1005.1,95.9,3.9,7.1,0.7,0.0,1.0,0.0,0.0,0.0,20.0,33819.0
26.7,193.0,-7.2,-23.9,178.0,1.0,-19.5,-19.5,-30.4,-25.9,-24.4,65.4,0.0,0.0,83.5,20.3,284.7,1009.7,88.3,7.4,54.0,4.6,3.0,1.0,0.0,0.0,0.0,21.0,33942.0
3.8,38.0,-18.9,-26.1,-26.0,0.0,-18.0,-13.5,-29.6,-21.7,-23.9,61.7,0.0,0.0,75.6,19.4,280.1,1031.1,17.4,15.3,80.8,6.9,5.0,0.0,0.0,0.0,0.0,22.0,34068.0
0.0,0.0,-7.8,-18.9,-25.0,0.0,-9.5,-2.6,-20.4,-9.9,-12.9,76.4,100.0,33.33,46.8,6.6,352.8,1021.6,91.9,14.5,34.6,2.9,2.0,1.0,0.0,0.0,0.0,23.0,34196.0
4.1,0.0,2.8,-10.0,-76.0,0.0,1.7,4.1,-4.8,0.7,0.8,93.7,100.0,95.83,92.5,25.9,310.1,999.2,82.9,7.5,6.9,0.6,0.0,1.0,1.0,0.0,0.0,24.0,34328.0
45.2,0.0,2.2,-8.9,-77.0,0.0,-2.9,-3.5,-11.3,-6.6,-8.7,64.5,100.0,8.33,56.5,23.7,271.1,1008.1,65.4,14.5,64.8,5.6,4.0,1.0,1.0,0.0,0.0,25.0,34463.0
0.5,25.0,-8.9,-17.2,26.0,1.0,-10.5,-6.7,-17.4,-12.2,-16.0,66.1,100.0,4.17,46.1,12.9,265.6,1021.5,31.3,15.7,74.4,6.5,4.0,1.0,0.0,0.0,0.0,26.0,34599.0
0.3,5.0,-13.9,-17.2,-26.0,0.0,-8.2,-3.0,-19.4,-11.4,-11.8,76.5,100.0,16.67,63.4,30.2,175.8,1017.3,64.4,12.6,31.6,2.7,1.0,1.0,1.0,0.0,0.0,27.0,34738.0
7.1,132.0,-7.2,-17.2,153.0,1.0,-12.6,-9.4,-20.9,-14.2,-17.9,65.8,0.0,0.0,46.4,13.4,322.8,1019.3,23.9,16.0,83.5,7.0,5.0,1.0,0.0,0.0,0.0,28.0,34880.0
0.0,0.0,-12.8,-20.0,-26.0,0.0,-13.2,-9.2,-23.1,-15.8,-17.4,72.2,100.0,8.33,44.6,18.4,84.4,1017.4,52.7,13.1,30.0,2.7,2.0,1.0,0.0,0.0,0.0,29.0,35023.0
17.8,251.0,-7.2,-18.3,204.0,1.0,-7.8,-5.1,-22.4,-11.6,-11.7,74.8,100.0,45.83,46.8,17.9,291.4,1007.1,80.8,7.4,59.0,5.0,3.0,1.0,0.0,0.0,0.0,30.0,35169.0
0.8,23.0,-7.2,-27.2,0.0,0.0,-16.3,-18.3,-28.8,-22.8,-23.6,54.3,0.0,0.0,61.6,21.9,238.5,1018.1,54.9,15.5,88.9,7.6,5.0,1.0,0.0,0.0,0.0,31.0,35318.0
0.0,0.0,-22.8,-27.2,-51.0,0.0,-15.2,-14.4,-25.0,-20.3,-23.5,51.2,0.0,0.0,67.7,17.3,252.7,1023.6,20.9,15.7,93.6,7.9,5.0,0.0,0.0,0.0,0.0,32.0,35468.0
0.0,0.0,-19.4,-25.0,-26.0,0.0,-15.5,-6.8,-26.4,-17.0,-20.1,68.9,100.0,4.17,69.8,10.9,309.6,1019.3,59.0,13.0,54.6,4.8,2.0,1.0,0.0,0.0,0.0,33.0,35620.0
0.5,0.0,-11.7,-20.0,0.0,0.0,-7.1,-2.2,-16.7,-7.3,-10.1,79.4,100.0,20.83,58.0,10.6,324.3,1019.0,82.8,13.8,49.9,4.4,3.0,1.0,0.0,0.0,0.0,34.0,35774.0
9.9,28.0,1.7,-12.8,-25.0,0.0,1.2,8.5,-2.1,1.2,-0.3,90.0,100.0,4.17,40.0,3.4,346.2,1015.0,75.3,12.4,88.8,7.6,5.0,1.0,0.0,0.0,0.0,35.0,35930.0
0.0,0.0,5.6,-17.8,-76.0,0.0,3.9,12.5,-6.5,2.5,-0.1,76.8,100.0,8.33,60.5,22.0,283.8,1012.2,59.1,12.8,95.1,8.1,5.0,1.0,1.0,0.0,0.0,36.0,36087.0
1.0,0.0,5.6,-10.6,-26.0,0.0,-2.4,1.5,-11.6,-4.3,-8.7,63.5,100.0,16.67,45.4,11.3,7.7,1022.6,39.7,14.8,78.8,6.7,5.0,1.0,1.0,0.0,0.0,37.0,36246.0
13.0,13.0,0.0,-10.0,26.0,1.0,0.7,2.0,-1.2,0.4,-0.9,88.9,100.0,12.5,35.6,8.4,47.5,1020.4,87.5,14.3,23.9,2.0,1.0,1.0,1.0,0.0,0.0,38.0,36407.0
0.5,0.0,3.3,-2.2,-51.0,0.0,2.1,5.4,-11.7,-1.4,-3.5,69.9,100.0,25.0,62.3,32.3,269.9,1008.6,71.1,15.1,76.0,6.6,5.0,1.0,1.0,0.0,0.0,39.0,36569.0
0.0,0.0,6.1,-17.8,0.0,0.0,-8.4,-12.2,-18.3,-15.5,-18.1,46.7,0.0,0.0,63.4,28.6,284.9,1026.0,35.2,14.1,106.4,9.3,5.0,0.0,0.0,0.0,0.0,40.0,36733.0
0.0,0.0,-17.2,-18.9,0.0,0.0,-9.2,-8.7,-18.6,-14.2,-18.6,47.5,0.0,0.0,61.6,19.4,271.2,1031.7,0.0,16.0,101.5,8.9,5.0,0.0,0.0,0.0,0.0,41.0,36898.0
0.0,0.0,-13.9,-20.0,0.0,0.0,-10.9,-10.1,-21.5,-14.0,-18.9,54.9,0.0,0.0,54.4,19.0,327.2,1028.4,0.7,15.8,106.8,9.3,5.0,0.0,0.0,0.0,0.0,42.0,37064.0
0.0,0.0,-12.8,-17.8,0.0,0.0,-13.6,-6.7,-23.1,-14.5,-18.8,67.3,100.0,20.83,54.7,7.9,342.1,1029.0,43.7,12.8,39.5,3.4,2.0,1.0,0.0,0.0,0.0,43.0,37232.0
29.0,239.0,-7.2,-16.1,229.0,1.0,-1.9,0.1,-9.3,-5.4,-4.9,80.0,100.0,79.17,58.3,18.2,25.7,1002.5,83.5,7.6,42.8,3.8,3.0,1.0,1.0,0.0,0.0,44.0,37401.0
6.6,112.0,-6.1,-15.0,76.0,1.0,-6.2,-2.6,-16.5,-9.3,-11.3,68.4,100.0,8.33,66.2,17.9,271.2,1010.9,48.7,14.0,77.0,6.7,3.0,1.0,0.0,0.0,0.0,45.0,37571.0
0.0,0.0,-5.0,-15.0,0.0,0.0,-2.8,3.0,-16.3,-5.5,-5.9,79.2,100.0,54.17,57.9,28.5,154.5,1009.6,74.0,12.3,10.0,0.8,1.0,1.0,1.0,0.0,0.0,46.0,37742.0
10.7,130.0,-2.2,-10.0,101.0,1.0,-2.8,-2.4,-11.4,-6.5,-8.3,66.5,0.0,0.0,67.7,20.4,286.7,1008.5,68.1,15.0,79.5,6.9,5.0,1.0,1.0,0.0,0.0,47.0,37914.0
0.0,0.0,-9.4,-16.7,-25.0,0.0,-9.1,-3.0,-17.7,-10.0,-15.7,61.8,0.0,0.0,47.2,9.1,312.3,1018.7,22.0,16.0,106.8,9.2,6.0,0.0,0.0,0.0,0.0,48.0,38087.0
0.0,0.0,-9.4,-16.7,-25.0,0.0,-9.3,-6.1,-18.4,-11.5,-13.5,71.2,100.0,33.33,58.3,13.6,319.4,1015.4,84.0,11.0,22.3,1.8,1.0,1.0,0.0,0.0,0.0,49.0,38261.0
3.0,79.0,-5.6,-20.0,50.0,1.0,-12.3,-13.9,-20.8,-16.8,-20.4,53.6,0.0,0.0,60.5,24.5,285.1,1030.6,25.8,15.8,115.5,10.0,6.0,1.0,0.0,0.0,0.0,50.0,38436.0
0.0,0.0,-15.0,-17.8,-50.0,0.0,-12.3,-4.5,-23.6,-12.7,-19.4,57.6,0.0,0.0,59.0,10.0,334.4,1031.8,22.8,16.0,70.4,6.0,4.0,1.0,0.0,0.0,0.0,51.0,38612.0
3.8,36.0,-6.1,-16.1,25.0,1.0,-2.1,2.4,-11.3,-3.6,-5.3,79.0,100.0,58.33,65.9,19.0,299.9,1012.4,89.4,10.1,53.0,4.5,5.0,1.0,1.0,0.0,0.0,52.0,38789.0
6.9,91.0,-3.3,-10.6,51.0,1.0,-2.5,-1.7,-10.5,-5.0,-8.6,63.7,0.0,0.0,70.6,15.6,288.8,1025.0,55.6,15.4,118.8,10.2,6.0,1.0,1.0,0.0,0.0,53.0,38966.0
0.0,0.0,-6.7,-15.0,-26.0,0.0,-7.8,2.3,-19.3,-7.9,-13.0,69.4,0.0,0.0,45.4,7.1,334.7,1030.4,1.6,16.0,93.7,8.0,4.0,0.0,0.0,0.0,0.0,54.0,39144.0
0.0,0.0,-5.0,-15.0,-25.0,0.0,-0.5,1.6,-8.3,-3.3,-4.0,76.8,100.0,70.83,67.7,26.3,134.4,1006.3,80.0,10.8,6.8,0.5,1.0,1.0,1.0,0.0,0.0,55.0,39322.0
27.2,203.0,-2.2,-10.0,229.0,1.0,-3.4,-1.8,-17.9,-9.7,-7.6,73.2,100.0,50.0,74.5,32.9,275.4,995.7,83.2,5.8,76.1,6.7,3.0,1.0,1.0,0.0,0.0,56.0,39501.0
5.8,76.0,-10.0,-22.2,76.0,1.0,-13.0,-17.7,-24.5,-22.0,-22.2,46.8,0.0,0.0,61.1,34.4,288.2,1021.4,42.8,12.8,127.8,10.9,7.0,1.0,0.0,0.0,0.0,57.0,39681.0
0.0,0.0,-17.2,-27.8,-26.0,0.0,-16.2,-12.3,-27.2,-19.0,-24.4,50.9,0.0,0.0,67.0,19.7,323.0,1026.9,44.6,15.1,73.0,6.2,3.0,0.0,0.0,0.0,0.0,58.0,39861.0
